ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,CommitteeName,CommitteeIdentificationNumber,DisclosureNameOfCommittee,AdvertisingJurisdiction,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
b40fe920b4817f462221888712a29dda672a3777e66ef85485792ad35d1f0ad4,https://www.snap.com/political-ads/asset/4d8b42d11aac559a1fb645908ff39aef5289ce3f0378fc0848b3cfb9ff4afe0d?mediaType=mp4,USD,16750,353997,2020/10/01 05:00:00Z,2020/10/27 04:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Biden for President,Biden for President,,,,,,18-34,united states,Georgia,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://joebiden.com/votingquiz/
e081a97d484ad0e9ad3820e327fe95187c8f978a2e0a078e84e099eb8f59195c,https://www.snap.com/political-ads/asset/208828b8c3624223029785c4c29eeaaba7a76c1911ca02dc574abf7dc2e90467?mediaType=png,USD,77,12025,2020/10/19 17:03:20Z,2020/11/02 05:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Democratic National Committee,Democratic National Committee,,,,,,18+,united states,,,,,latitude 25.877017;longitude -80.247814;radius 5.0,,,,,,,,,,Provided by Advertiser,,,,,
6795ee1ddb685d8ec635b90e7153199eb05cba13b97fed254fb00cf088e9df2e,https://www.snap.com/political-ads/asset/208828b8c3624223029785c4c29eeaaba7a76c1911ca02dc574abf7dc2e90467?mediaType=png,USD,180,16144,2020/10/19 17:03:20Z,2020/11/02 05:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Democratic National Committee,Democratic National Committee,,,,,,18+,united states,,,,,"latitude 30.291724;longitude -81.508768;radius 5.0,latitude 30.222317;longitude -81.553198;radius 5.0,latitude 30.300712;longitude -81.718923;radius 5.0,latitude 30.335494;longitude -81.661335;radius 5.0",,,,,,,,,,Provided by Advertiser,,,,,
910dcf58f34df320e3f178280b7c854a084c806abc19fcabd0310140f8a3aa7f,https://www.snap.com/political-ads/asset/f6391e2ad38ffa0c970ad3c861257aae9bdaa52df8e91e5a55f9078d7b25fbc1?mediaType=png,USD,79,3885,2020/10/20 05:00:00Z,2020/10/31 04:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Democratic National Committee,Democratic National Committee,,,,,,18+,united states,,,,,latitude 43.072633;longitude -89.398065;radius 5.0,,,,,,,,,,Provided by Advertiser,,,,,
3caae4e81080ce6a596b02f5adabde6e5a3aae56c0537562753920d5af6e353e,https://www.snap.com/political-ads/asset/cf7c1d631c06c492feaa71ff2d13519cb3ff69f2dcaf52d777f1f10265105327?mediaType=png,USD,32,2351,2020/10/28 17:24:40Z,2020/11/03 22:59:59Z,Riveter Digital,US,Dave Koehler for Senate,Friends of Dave Koehler,,,,,,18+,united states,,,,,latitude 40.695479;longitude -89.592349;radius 6.0,,,,,,,,,,Provided by Advertiser,,,,,
055677128441fa50a13c29865f3fd28cf0674e492963ec5cdab25ee8d621c683,https://www.snap.com/political-ads/asset/3c81c2010d8a5ef0b2da1e4aea1463075c194d16f242ccd0934d979b491d1d25?mediaType=mp4,USD,24296,995134,2020/10/15 19:46:05Z,,"Nike, Inc. ","3005 SW 154th Terrace,Beaverton,97006,US",,"Nike, Inc.",,,,,,18-24,united states,,Oregon,,,,,,,,,,,Hip-Hop Music Fans,,Provided by Advertiser,,,,,web_view_url:https://www.nike.com/vote?cp=30268447775_brs_
028f505b631117d185a5a30139b630170a1e20a9418b5b8147a691026ac1288d,https://www.snap.com/political-ads/asset/deea52b4df23a01bcf985750945e570232677a735deb692eeef57f9119b60922?mediaType=mp4,USD,409,25901,2020/09/29 04:00:00Z,2020/09/30 04:00:00Z,Realtime Media,"P.O. Box 13410,Arlington,22219,US",Donald J Trump for President,Donald J. Trump For President,,,,,,18+,united states,Wisconsin,,,,,,,,,,,,,,,,,,,web_view_url:https://vote.donaldjtrump.com/?utm_medium=ad&utm_source=dp_snap&utm_campaign=20200928_na_resreg_djt_djtnonfund_ocpmyvc_cm_audience1210_creative04219_na_wi_b_18-99_snap_mob_na_lp0124_pers_aware_video_1080_2340_na&utm_content=pers
c03477b7df5d078343ea0a9d4511af66721009d97a57aea958ff26dbfda03ff7,https://www.snap.com/political-ads/asset/6ebee4a3bfc996286b3c292b67455298b6e67a2b915a953399e9633551364dbc?mediaType=png,USD,4,78,2020/10/02 11:00:00Z,2020/10/04 03:59:59Z,Andrea Hickey for Village President,"347 Ypsilanti St,Dundee,48131,US",Andrea Hickey for Village President,Andrea Hickey for Village Pres,,,,,,,united states,,,,,latitude 41.96;longitude -83.67;radius 5.0,,,,,,,,,,Provided by Advertiser,,,,,
da41121918ee78dd20f1ceb34c801fd1bfeea3c5faea4d99caca9cd382870cdc,https://www.snap.com/political-ads/asset/4c89065960a2c5fe6e5ff507ab1d418f5b76094de10d691c9eda55d9cf260675?mediaType=png,USD,44,6146,2020/10/16 01:00:00Z,2020/10/19 16:30:00Z,League of Women Voters of California,US,,League of Women Voters of CA,,,,,,18-24,united states,,,,,latitude 36.813169;longitude -119.7478585;radius 5.0,,,,,,,,"Advocates & Activists,Collegiates,Hip-Hop Music Fans,TV Network Viewers (ABC),TV Network Viewers (BET),TV Network Viewers (CBS),TV Network Viewers (ESPN),TV Network Viewers (FOX News Channel),TV Network Viewers (MSNBC),TV Network Viewers (NBC)",,Provided by Advertiser,"en,es",,,,
526a5d40f2243d114bc21ca2ba6d09ac21f00f9df1d45781b72daf2f1d5f60bb,https://www.snap.com/political-ads/asset/6f7e9935555e09d188b88eef94d81f67f18ffee289bf3bce9bb806f170e2f6b7?mediaType=mp4,USD,2646,173606,2020/09/15 04:00:00Z,2020/09/29 03:58:00Z,Realtime Media,"P.O. Box 13410,Arlington,22219,US",Donald J Trump for President,Donald J. Trump For President,,,,,,18+,united states,Florida,,,,,,,,,,,,,,,,,,,web_view_url:https://forms.donaldjtrump.com/landing/great-american-comeback/?utm_medium=ad&utm_source=dp_snap&utm_campaign=20200914_na_resp_djt_djtnonfund_ocpmyvc_cm_audience1208_creative04220_na_fl_b_18-99_snap_mob_na_lp0174_pers_aware_video_1080_2340_na&utm_content=pers
ade785336fe89de5460191c6bd0d18aeee2fef18dced1c96692e2eca9014e91d,https://www.snap.com/political-ads/asset/a32ba5d9d3a2513a294c33ad7640653db80934449974be9e3e99f5cae9d8ddf0?mediaType=png,USD,11,5829,2020/12/05 05:50:01Z,2020/12/06 07:59:59Z,Jassem Production,KW,,saadon Hamad Al-Otaibi,,,,,,,kuwait,,,,,,,,,,,,,,,Provided by Advertiser,ar,,,,
1bf4932d09e5791fe7808c22d30cb6f295a2e64fb48a6d6fefb3411edaee538d,https://www.snap.com/political-ads/asset/143a01e2473f5b458233a2d4ecee24c877f4e178e74e9df73dfd6b469b70fe01?mediaType=png,USD,251,18651,2020/10/19 17:03:20Z,2020/11/01 04:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Democratic National Committee,Democratic National Committee,,,,,,18+,united states,,,,,latitude 29.647456;longitude -82.34826699999999;radius 5.0,,,,,,,,,,Provided by Advertiser,,,,,
d1c22d0707295df7bff09bbaf20da8a6bc7c5fff31a9e561eaedcd5e92903055,https://www.snap.com/political-ads/asset/04d4fe5b46f8919db74c4a00260402d3fd01468a517e6e67152fd01282d3f6e9?mediaType=png,USD,3,6,2020/10/27 18:00:00Z,2020/11/04 07:59:59Z,League of Women Voters of California,US,,League of Women Voters of CA,,,,,,18-24,united states,,,,,latitude 32.626314;longitude -117.092953;radius 15.0,,,,,,,,"Advocates & Activists,Collegiates,Hip-Hop Music Fans,TV Network Viewers (ABC),TV Network Viewers (BET),TV Network Viewers (CBS),TV Network Viewers (ESPN),TV Network Viewers (FOX News Channel),TV Network Viewers (MSNBC),TV Network Viewers (NBC)",,Provided by Advertiser,"en,es",,,,
846c8834eb541d0320ad4eda4b0e4e8da33c7fe95ece01ffe12e92c444243fc9,https://www.snap.com/political-ads/asset/9938f46f49ebaad031b7949c4afeee8ebab74787ea763afbb90edefff2d6acee?mediaType=mp4,USD,739,816,2020/09/29 16:09:37Z,2020/09/30 04:00:00Z,Realtime Media,"P.O. Box 13410,Arlington,22219,US",Donald J Trump for President,Donald J. Trump For President,,,,,,18+,united states,Michigan,,,,,,,,,,,,,,,,,,,
da3aa4c651e02f801e01d5d2e8d450792b82dbb91d531828358d73209b9b7d05,https://www.snap.com/political-ads/asset/c40ac34a72fd8296f676e89d6c0d267ca49e78193ae1c3884f106adec4c9ba6b?mediaType=mp4,USD,5490,87036,2020/10/21 14:03:28Z,2020/11/04 03:17:00Z,Assemble The Agency,"1001 Connecticut Ave NW Suite 350,Washington,20036,US",,Future Majority,,,,,,18+,united states,Michigan,,,,,,,,,,,,,,,,,,,
e8a9dc553dcc5ea62b2c4c94c251f974cd926f0035c3dca0c8e1b91665674e85,https://www.snap.com/political-ads/asset/3ce6703eb40742616389eaabf1cfee12800c57c28e20520f38dc714541f60ed2?mediaType=png,USD,46,1962,2020/10/20 05:00:00Z,2020/10/31 04:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Democratic National Committee,Democratic National Committee,,,,,,18+,united states,,,,,latitude 43.121441;longitude -89.328117;radius 5.0,,,,,,,,,,Provided by Advertiser,,,,,
e87f93f9944391449ec9a3a394fcadb8f86424f06dee28961e5796d98a443e98,https://www.snap.com/political-ads/asset/f6391e2ad38ffa0c970ad3c861257aae9bdaa52df8e91e5a55f9078d7b25fbc1?mediaType=png,USD,71,1845,2020/10/20 05:00:00Z,2020/10/31 04:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Democratic National Committee,Democratic National Committee,,,,,,18+,united states,,,,,latitude 44.520626;longitude -89.580839;radius 5.0,,,,,,,,,,Provided by Advertiser,,,,,
a79a13fbd69caa4f0e6a6b29ab81ffde12ec8b7f00658649a687a5dd1f02c804,https://www.snap.com/political-ads/asset/4d8b42d11aac559a1fb645908ff39aef5289ce3f0378fc0848b3cfb9ff4afe0d?mediaType=mp4,USD,4758,83934,2020/10/01 05:00:00Z,2020/10/27 04:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Biden for President,Biden for President,,,,,,18+,,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://iwillvote.com/votinginfo/PA?partner=bfp_ads&partner_campaign=sa_pa_lens
12a15c0180fe01d7e3314ff526f8d809bb96b580416316ac8cef433bd7f32bb4,https://www.snap.com/political-ads/asset/3ce6703eb40742616389eaabf1cfee12800c57c28e20520f38dc714541f60ed2?mediaType=png,USD,102,2949,2020/10/20 05:00:00Z,2020/10/31 04:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Democratic National Committee,Democratic National Committee,,,,,,18+,united states,,,,,latitude 43.816512;longitude -91.247019;radius 5.0,,,,,,,,,,Provided by Advertiser,,,,,
9039743ef33b74b4419184855c223d087627c62ec5f1e6385589b75de2ff7606,https://www.snap.com/political-ads/asset/9f0699b867f0f2fd312a4bbef4c06874f153756b996ec774f35ef2a13f225f76?mediaType=png,USD,69,4692,2020/10/27 18:00:00Z,2020/11/04 07:59:59Z,League of Women Voters of California,US,,League of Women Voters of CA,,,,,,18-24,united states,,,,,latitude 37.9987965;longitude -121.3131075;radius 30.0,,,,,,,,"Advocates & Activists,Collegiates,Hip-Hop Music Fans,TV Network Viewers (ABC),TV Network Viewers (BET),TV Network Viewers (CBS),TV Network Viewers (ESPN),TV Network Viewers (FOX News Channel),TV Network Viewers (MSNBC),TV Network Viewers (NBC)",,Provided by Advertiser,"en,es",,,,
a7d70635804cd1741c3582e0cf60955e5cd6aff21607341250296f220665e4d7,https://www.snap.com/political-ads/asset/4d8b42d11aac559a1fb645908ff39aef5289ce3f0378fc0848b3cfb9ff4afe0d?mediaType=mp4,USD,3111,59267,2020/10/01 05:00:00Z,2020/10/27 04:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Biden for President,Biden for President,,,,,,18+,,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://iwillvote.com/votinginfo/VA?partner=bfp_ads&partner_campaign=sa_va_lens
d4ae3d2391e2c1f105cab6fcec9a6c5341620872882133e7ddff32eee40ebc44,https://www.snap.com/political-ads/asset/8a7c6e6ad164a9b8b3bdc5499dea2fd00d1d61356aff128c00a863a7ec2c786e?mediaType=png,USD,5,1131,2020/11/30 08:08:44Z,2020/12/05 20:59:59Z,ANAS SA,KW,Mubarak Alarou,Mubarak Alarou,,,,,,18+,kuwait,,,,,latitude 29.299845524690895;longitude 48.00766470903585;radius 2.0,,,,,,,,,,Provided by Advertiser,,,,,
8d205cf772bbf27b602a679998d00b428a58a28892f5256e85232d91b9b8f835,https://www.snap.com/political-ads/asset/827f7913fdf271d31994122db1d8d8243525a6cd01517bee80d8fd4d6f2fe486?mediaType=png,USD,63,1584,2020/10/19 05:00:00Z,2020/10/24 04:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Democratic National Committee,Democratic National Committee,,,,,,18+,united states,,,,,latitude 36.194062;longitude -115.155906;radius 5.0,,,,,,,,,,Provided by Advertiser,,,,,
73b8e457973a022e1a9c4f85d226d1cba86666172ddd6b8f6a1382e7ae85e304,https://www.snap.com/political-ads/asset/bc4d5857ef57e3e94c851ba6851dbe623324f8542c6f39cee4adafa73626bbf7?mediaType=mp4,AUD,14727,1654,2020/10/08 04:30:34Z,2020/10/16 23:00:00Z,Y&R NZ,"Shed 4, City Works Depot, 90 Wellesley St West, Auckland NZ,Auckland,1010,NZ",,Electoral Commission,,,,,,18-34,new zealand,,,,,,,,,,,,,,,Provided by Advertiser,,,,,
7049ef6ea0db0ecfd7c09a0655c6404f8bc12a6730184d0ea1e883e5d01f78c9,https://www.snap.com/political-ads/asset/7f4b3e7feba3daee037556a9644e1a275684f94d5c17739dfcd9d6b1429a5683?mediaType=mp4,USD,74,748,2020/09/29 16:14:11Z,2020/09/30 04:00:00Z,Realtime Media,"P.O. Box 13410,Arlington,22219,US",Donald J Trump for President,Donald J. Trump For President,,,,,,18+,united states,North Carolina,,,,,,,,,,,,,,,,,,,
f670927bfd08b2ce6a1e8ab58571705d345828e1716159b2a472207eb41c4bd0,https://www.snap.com/political-ads/asset/4d8b42d11aac559a1fb645908ff39aef5289ce3f0378fc0848b3cfb9ff4afe0d?mediaType=mp4,USD,851,8614,2020/10/01 05:00:00Z,2020/10/27 04:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Biden for President,Biden for President,,,,,,18+,united states,,,,,,,,,"89001,89020,89310,89311,89820,89003,89004,89005,89007,89008,89822,89701,89402,89403,89823,89404,89010,89801,89301,89316,89406,89408,89409,89410,89411,89412,89413,89414,89013,89415,89015,89418,89018,89825,89019,89199,89029,89021,89419,89317,89420,89022,89421,89318,89023,89024,89422,89423,89025,89830,89831,89424,89030,89425,89040,89832,89041,89042,89426,89043,89510,89045,89319,89427,89046,89428,89429,89047,89430,89431,89049,89834,89438,89439,89440,89442,89444,89835,89883,89445,89447,89448",,,,,,Provided by Advertiser,,,,,web_view_url:https://joebiden.com/votingquiz/
feac3225cf5bff1598f058932bab379cdba679da56af4de9dfa464a64c9f5cff,https://www.snap.com/political-ads/asset/7bf4f478680bf4a919794a31a17171a9f82d5900689fd01dac2686eeac28b746?mediaType=png,USD,0,60,2020/01/31 16:00:00Z,2020/02/01 02:00:00Z,Indiana Republican Party,"101 W. Ohio St., Suite 2200,Indianapolis,46204,US",Congress of Counties,Indiana Republican Party,,,,,,18+,united states,,,,,latitude 39.762788;longitude -86.160736;radius 0.08,,,,,,,,,,Provided by Advertiser,en,,,,
a96b51046f97fcfb0ac63e4408821c81f15342d989b8a21b6ceab35e2cca3a76,https://www.snap.com/political-ads/asset/deea52b4df23a01bcf985750945e570232677a735deb692eeef57f9119b60922?mediaType=mp4,USD,1120,45995,2020/09/29 04:00:00Z,2020/09/30 04:00:00Z,Realtime Media,"P.O. Box 13410,Arlington,22219,US",Donald J Trump for President,Donald J. Trump For President,,,,,,18+,united states,Pennsylvania,,,,,,,,,,,,,,,,,,,web_view_url:https://vote.donaldjtrump.com/?utm_medium=ad&utm_source=dp_snap&utm_campaign=20200928_na_resreg_djt_djtnonfund_ocpmyvc_cm_audience1210_creative04219_na_pa_b_18-99_snap_mob_na_lp0124_pers_aware_video_1080_2340_na&utm_content=pers
bdd8de2741748d1238c5e186697a0afc52d765fe7b6b3212cb9f6e81f48d04f4,https://www.snap.com/political-ads/asset/dfc52767e089d399d7eb5255b76c38da29bd3a6df1f66d571eec502182b30801?mediaType=mp4,USD,168,5630,2020/10/22 04:00:00Z,2020/10/23 07:59:59Z,Donald J. Trump for President,"725 FIFTH AVENUE,NEW YORK,10022,US",Donald J Trump for President,Donald J. Trump for President,,,,,,18-45,united states,Pennsylvania,,,,,,,,,,,,,,,,,,,web_view_url:https://vote.donaldjtrump.com/?utm_medium=ad&utm_source=dp_snap&utm_campaign=20201021_na_resreg_djt_djtnonfund_ocpmyvc_cm_audience1210_creative04219_na_pa_b_18-99_snap_mob_na_lp0124_pers_aware_video_1080_2340_na&utm_content=pers
91e1d13983d29697a0e52d6c25406ba689a0ae3949a4f1ba815bf047601b89da,https://www.snap.com/political-ads/asset/208828b8c3624223029785c4c29eeaaba7a76c1911ca02dc574abf7dc2e90467?mediaType=png,USD,42,3608,2020/10/19 17:03:20Z,2020/11/02 05:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Democratic National Committee,Democratic National Committee,,,,,,18+,united states,,,,,latitude 25.67563;longitude -80.371261;radius 5.0,,,,,,,,,,Provided by Advertiser,,,,,
ebc294ea1c7c36d0fdf68e1513583062f14041f2d0698c8b833da091dcb50e1a,https://www.snap.com/political-ads/asset/4d8b42d11aac559a1fb645908ff39aef5289ce3f0378fc0848b3cfb9ff4afe0d?mediaType=mp4,USD,5826,127401,2020/10/01 05:00:00Z,2020/10/27 04:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Biden for President,Biden for President,,,,,,18-34,united states,Minnesota,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://joebiden.com/votingquiz/
3c7d2398635b03a6ce067a929d2db51d83ef5432498cb112530e49110a36a15e,https://www.snap.com/political-ads/asset/b175b57005952394f14e9a892670a2951e76ee379f3da7a9859ab5a74f9d28ee?mediaType=png,USD,9,234,2020/10/28 14:00:00Z,2020/10/30 22:00:00Z,Friends for Katie Stuart,US,Katie Stuart,Friends for Katie Stuart,,,,,,18-30,united states,,,,,latitude 38.792584500000004;longitude -89.998161;radius 1.54,,,,,,,,,,Provided by Advertiser,,,,,
14fc9bcdfc00ff79a898fa18d25de3f5527a199db4fc314e561bc0a07db1ad17,https://www.snap.com/political-ads/asset/fac6ac729bcac5f7bef24470462b4c76ccff0dc9d2da7d139d73199d6783bfb8?mediaType=png,USD,7,899,2020/10/16 01:00:00Z,2020/10/19 16:30:00Z,League of Women Voters of California,US,,League of Women Voters of CA,,,,,,18-24,united states,,,,,latitude 32.708912;longitude -117.086002;radius 2.0,,,,,,,,"Advocates & Activists,Collegiates,Hip-Hop Music Fans,TV Network Viewers (ABC),TV Network Viewers (BET),TV Network Viewers (CBS),TV Network Viewers (ESPN),TV Network Viewers (FOX News Channel),TV Network Viewers (MSNBC),TV Network Viewers (NBC)",,Provided by Advertiser,"en,es",,,,
fc2df13bfb3302dee5e5a277e7066c9fc892902c41e262c0331b55f1cd104fe7,https://www.snap.com/political-ads/asset/aceb8fbd357d5798a91387b8882afc99ffc109d9d626a5bd0458dc2b68aeb3a4?mediaType=mp4,USD,50,383,2020/03/01 23:00:00Z,2020/03/09 17:15:38Z,Accelerate Change,US,,Accelerate Change Network,,,,,,18+,united states,,,,,,,,,,,,,,,Provided by Advertiser,,,,,
aa991c380e298105d04901e05f1e72280180b81aadc483f482ccba9ffe898022,https://www.snap.com/political-ads/asset/deea52b4df23a01bcf985750945e570232677a735deb692eeef57f9119b60922?mediaType=mp4,USD,357,20432,2020/09/29 04:00:00Z,2020/09/30 04:00:00Z,Realtime Media,"P.O. Box 13410,Arlington,22219,US",Donald J Trump for President,Donald J. Trump For President,,,,,,18+,united states,Michigan,,,,,,,,,,,,,,,,,,,web_view_url:https://vote.donaldjtrump.com/?utm_medium=ad&utm_source=dp_snap&utm_campaign=20200928_na_resreg_djt_djtnonfund_ocpmyvc_cm_audience1210_creative04219_na_mi_b_18-99_snap_mob_na_lp0124_pers_aware_video_1080_2340_na&utm_content=pers
725ee991d2e8207b76fbf96c36928eb32becadb55497cb0aa7c5b4ffc489c382,https://www.snap.com/political-ads/asset/b619451b65a7498dc5ede5308740f3769852412990dd5c2f4d87217945211a43?mediaType=png,USD,7,427,2020/10/16 01:00:00Z,2020/10/19 16:30:00Z,League of Women Voters of California,US,,League of Women Voters of CA,,,,,,18-24,united states,,,,,latitude 32.708912;longitude -117.086002;radius 2.0,,,,,,,,"Advocates & Activists,Collegiates,Hip-Hop Music Fans,TV Network Viewers (ABC),TV Network Viewers (BET),TV Network Viewers (CBS),TV Network Viewers (ESPN),TV Network Viewers (FOX News Channel),TV Network Viewers (MSNBC),TV Network Viewers (NBC)",,Provided by Advertiser,"en,es",,,,
ec974560675534d26e818db2777755363835a29578afea934be998c4ec626fe8,https://www.snap.com/political-ads/asset/143a01e2473f5b458233a2d4ecee24c877f4e178e74e9df73dfd6b469b70fe01?mediaType=png,USD,145,8773,2020/10/19 17:03:20Z,2020/11/02 05:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Democratic National Committee,Democratic National Committee,,,,,,18+,united states,,,,,latitude 26.0784245;longitude -80.2425375;radius 5.0,,,,,,,,,,Provided by Advertiser,,,,,
5fff992202d0c72bca70cc5927417ad385b4f54b69afa77618a9ef525153d58c,https://www.snap.com/political-ads/asset/0b73163fc246c9abc480bf2f1b3d9914455b405ff9a4fa47c388f782fec32eb7?mediaType=png,USD,82,1831,2020/10/28 05:00:00Z,2020/11/03 05:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Democratic National Committee,Democratic National Committee,,,,,,18+,united states,,,,,latitude 33.3900505;longitude -111.8713025;radius 5.0,,,,,,,,,,Provided by Advertiser,,,,,
0332b82aeea4648cedbf5fb14ee084bfdfbf2d61a55374acfd1da8907b189615,https://www.snap.com/political-ads/asset/6a6a26d8ccd86707558992f1276483ecb34514ff90a80c8183f5f86485fd67aa?mediaType=png,USD,13,722,2020/10/16 01:00:00Z,2020/10/19 16:30:00Z,League of Women Voters of California,US,,League of Women Voters of CA,,,,,,18-24,united states,,,,,latitude 37.9987965;longitude -121.3131075;radius 3.0,,,,,,,,"Advocates & Activists,Collegiates,Hip-Hop Music Fans,TV Network Viewers (ABC),TV Network Viewers (BET),TV Network Viewers (CBS),TV Network Viewers (ESPN),TV Network Viewers (FOX News Channel),TV Network Viewers (MSNBC),TV Network Viewers (NBC)",,Provided by Advertiser,"en,es",,,,
2f3796d91cd211bc7993f53d5a9b6a3c576125a8b70a942a6cec845c14fbc629,https://www.snap.com/political-ads/asset/01106fa9869e12e1a3064580ed1e47ba433426d1df76c6482873e221e4efeb19?mediaType=mp4,USD,95,4791,2020/10/22 04:00:00Z,2020/10/23 07:59:59Z,Donald J. Trump for President,"725 FIFTH AVENUE,NEW YORK,10022,US",Donald J Trump for President,Donald J. Trump for President,,,,,,18-45,united states,Arizona,,,,,,,,,,,,,,,,,,,web_view_url:https://vote.donaldjtrump.com/?utm_medium=ad&utm_source=dp_snap&utm_campaign=20201021_na_resreg_djt_djtnonfund_ocpmyvc_cm_audience1210_creative04220_na_az_b_18-99_snap_mob_na_lp0124_pers_aware_video_1080_2340_na&utm_content=pers
905a08a104a812a54778332e97cbea7d0f6a4ced1186208b0c1f046222381f3a,https://www.snap.com/political-ads/asset/9f0699b867f0f2fd312a4bbef4c06874f153756b996ec774f35ef2a13f225f76?mediaType=png,USD,119,7071,2020/10/27 18:00:00Z,2020/11/04 07:59:59Z,League of Women Voters of California,US,,League of Women Voters of CA,,,,,,18-24,united states,,,,,latitude 37.335365499999995;longitude -121.8811115;radius 20.0,,,,,,,,"Advocates & Activists,Collegiates,Hip-Hop Music Fans,TV Network Viewers (ABC),TV Network Viewers (BET),TV Network Viewers (CBS),TV Network Viewers (ESPN),TV Network Viewers (FOX News Channel),TV Network Viewers (MSNBC),TV Network Viewers (NBC)",,Provided by Advertiser,"en,es",,,,
77bba42175e756416ffb4012909514e595235c5fc9388342be985d2ca3b009ac,https://www.snap.com/political-ads/asset/0b73163fc246c9abc480bf2f1b3d9914455b405ff9a4fa47c388f782fec32eb7?mediaType=png,USD,339,22382,2020/10/22 05:00:00Z,2020/11/03 05:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Democratic National Committee,Democratic National Committee,,,,,,18+,united states,,,,,latitude 33.4209125;longitude -111.93319149999999;radius 5.0,,,,,,,,,,Provided by Advertiser,,,,,
13c5deb55176d2afec7c77ea25609a01f11ea6cd0bfdc5ae5f1d6208d24858bf,https://www.snap.com/political-ads/asset/4d8b42d11aac559a1fb645908ff39aef5289ce3f0378fc0848b3cfb9ff4afe0d?mediaType=mp4,USD,9401,132154,2020/10/01 05:00:00Z,2020/10/27 04:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",Biden for President,Biden for President,,,,,,18-34,united states,Nevada,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://iwillvote.com/votinginfo/NV?partner=bfp_ads&partner_campaign=sa_nv_lens
b2082740b8aeb4cbef5151fb9ef589905f2ab85baa4a3803ab4dade5d3c8361d,https://www.snap.com/political-ads/asset/deea52b4df23a01bcf985750945e570232677a735deb692eeef57f9119b60922?mediaType=mp4,USD,690,30465,2020/09/29 04:00:00Z,2020/09/30 04:00:00Z,Realtime Media,"P.O. Box 13410,Arlington,22219,US",Donald J Trump for President,Donald J. Trump For President,,,,,,18+,united states,Ohio,,,,,,,,,,,,,,,,,,,web_view_url:https://vote.donaldjtrump.com/?utm_medium=ad&utm_source=dp_snap&utm_campaign=20200928_na_resreg_djt_djtnonfund_ocpmyvc_cm_audience1210_creative04219_na_oh_b_18-99_snap_mob_na_lp0124_pers_aware_video_1080_2340_na&utm_content=pers
8b2548ebafd34fdd1e25e839b51e62b060464fab7049c1957c66c6dd54f45525,https://www.snap.com/political-ads/asset/af28b9bc61e3646e301d213b197b301450b8002ef2d8755f567e478c82054c5c?mediaType=png,USD,54,9454,2020/10/20 16:30:00Z,2020/10/26 16:00:00Z,League of Women Voters of California,US,,League of Women Voters of CA,,,,,,18-24,united states,,,,,latitude 35.337937499999995;longitude -119.03389200000001;radius 6.0,,,,,,,,"Advocates & Activists,Collegiates,Hip-Hop Music Fans,TV Network Viewers (ABC),TV Network Viewers (BET),TV Network Viewers (CBS),TV Network Viewers (ESPN),TV Network Viewers (FOX News Channel),TV Network Viewers (MSNBC),TV Network Viewers (NBC)",,Provided by Advertiser,"en,es",,,,
